id,label
2999,0
3000,1
3001,1
3002,1
3003,0
3004,0
3005,1
3006,1
3007,0
3008,0
3009,1
3010,1
3011,0
3012,1
3013,0
3014,0
3015,1
3016,1
3017,0
3018,1
3019,1
3020,0
3021,0
3022,1
3023,1
3024,1
3025,1
3026,1
3027,1
3028,1
3029,1
3030,1
3031,1
3032,1
3033,0
3034,1
3035,0
3036,1
3037,1
3038,1
3039,1
3040,1
3041,0
3042,0
3043,0
3044,0
3045,0
3046,1
3047,1
3048,1
3049,1
3050,1
3051,1
3052,1
3053,1
3054,0
3055,1
3056,1
3057,1
3058,0
3059,1
3060,0
3061,1
3062,1
3063,0
3064,1
3065,1
3066,0
3067,1
3068,1
3069,1
3070,1
3071,0
3072,1
3073,1
3074,1
3075,1
3076,1
3077,0
3078,0
3079,0
3080,1
3081,1
3082,1
3083,1
3084,1
3085,1
3086,1
3087,1
3088,0
3089,1
3090,1
3091,1
3092,1
3093,1
3094,1
3095,1
3096,0
3097,0
3098,0
3099,1
3100,0
3101,1
3102,1
3103,1
3104,0
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,0
3113,0
3114,1
3115,1
3116,1
3117,1
3118,1
3119,1
3120,1
3121,0
3122,1
3123,0
3124,1
3125,1
3126,0
3127,1
3128,1
3129,1
3130,0
3131,0
3132,1
3133,1
3134,1
3135,0
3136,1
3137,0
3138,1
3139,1
3140,1
3141,1
3142,1
3143,1
3144,0
3145,1
3146,0
3147,1
3148,1
3149,1
3150,1
3151,1
3152,1
3153,0
3154,1
3155,1
3156,1
3157,1
3158,1
3159,1
3160,1
3161,0
3162,1
3163,0
3164,0
3165,0
3166,1
3167,0
3168,0
3169,0
3170,1
3171,1
3172,0
3173,1
3174,0
3175,0
3176,1
3177,0
3178,1
3179,0
3180,0
3181,1
3182,1
3183,0
3184,1
3185,0
3186,0
3187,1
3188,0
3189,1
3190,1
3191,1
3192,1
3193,1
3194,1
3195,1
3196,1
3197,0
3198,1
3199,0
3200,1
3201,1
3202,1
3203,0
3204,1
3205,1
3206,1
3207,0
3208,1
3209,1
3210,1
3211,1
3212,1
3213,0
3214,1
3215,1
3216,1
3217,1
3218,0
3219,1
3220,0
3221,1
3222,1
3223,1
3224,1
3225,1
3226,1
3227,0
3228,0
3229,1
3230,1
3231,0
3232,0
3233,1
3234,1
3235,1
3236,0
3237,1
3238,1
3239,1
3240,1
3241,1
3242,0
3243,1
3244,1
3245,1
3246,1
3247,1
3248,1
3249,1
3250,1
3251,1
3252,1
3253,1
3254,1
3255,0
3256,1
3257,0
3258,1
3259,1
3260,1
3261,1
3262,1
3263,0
3264,1
3265,0
3266,0
3267,1
3268,1
3269,0
3270,0
3271,0
3272,1
3273,1
3274,1
3275,0
3276,1
3277,1
3278,1
3279,1
3280,0
3281,1
3282,0
3283,1
3284,1
3285,0
3286,1
3287,0
3288,1
3289,1
3290,1
3291,1
3292,1
3293,1
3294,1
3295,0
3296,0
3297,0
3298,1
3299,0
3300,1
3301,1
3302,1
3303,1
3304,0
3305,1
3306,1
3307,0
3308,1
3309,1
3310,1
3311,1
3312,1
3313,1
3314,1
3315,1
3316,1
3317,0
3318,1
3319,1
3320,0
3321,1
3322,1
3323,1
3324,1
3325,1
3326,0
3327,1
3328,1
3329,1
3330,0
3331,1
3332,1
3333,0
3334,1
3335,0
3336,0
3337,0
3338,1
3339,1
3340,1
3341,1
3342,0
3343,0
3344,1
3345,0
3346,0
3347,0
3348,1
3349,0
3350,1
3351,1
3352,1
3353,0
3354,1
3355,0
3356,1
3357,1
3358,0
3359,0
3360,0
3361,1
3362,1
3363,1
3364,1
3365,1
3366,1
3367,1
3368,1
3369,1
3370,0
3371,1
3372,1
3373,0
3374,1
3375,1
3376,0
3377,0
3378,1
3379,1
3380,1
3381,0
3382,1
3383,1
3384,1
3385,1
3386,0
3387,0
3388,1
3389,1
3390,0
3391,1
3392,0
3393,1
3394,1
3395,1
3396,1
3397,0
3398,0
3399,1
3400,1
3401,1
3402,1
3403,1
3404,0
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3411,0
3412,0
3413,1
3414,0
3415,0
3416,1
3417,1
3418,0
3419,1
3420,1
3421,1
3422,1
3423,0
3424,0
3425,1
3426,0
3427,0
3428,1
3429,0
3430,1
3431,0
3432,1
3433,1
3434,1
3435,1
3436,1
3437,0
3438,0
3439,1
3440,1
3441,1
3442,1
3443,1
3444,0
3445,1
3446,1
3447,1
3448,0
3449,0
3450,1
3451,1
3452,1
3453,1
3454,1
3455,1
3456,0
3457,0
3458,0
3459,1
3460,0
3461,1
3462,1
3463,0
3464,1
3465,0
3466,1
3467,1
3468,1
3469,1
3470,1
3471,1
3472,1
3473,0
3474,0
3475,1
3476,0
3477,1
3478,1
3479,0
3480,1
3481,1
3482,1
3483,0
3484,1
3485,1
3486,1
3487,1
3488,1
3489,0
3490,1
3491,1
3492,0
3493,1
3494,1
3495,1
3496,0
3497,1
3498,1
3499,0
3500,1
3501,0
3502,1
3503,1
3504,1
3505,1
3506,1
3507,1
3508,1
3509,1
3510,0
3511,1
3512,1
3513,0
3514,0
3515,1
3516,0
3517,0
3518,0
3519,1
3520,0
3521,1
3522,1
3523,1
3524,1
3525,1
3526,1
3527,1
3528,1
3529,0
3530,1
3531,0
3532,1
3533,0
3534,0
3535,1
3536,1
3537,1
3538,1
3539,1
3540,1
3541,0
3542,1
3543,0
3544,1
3545,0
3546,1
3547,1
3548,0
3549,1
3550,1
3551,0
3552,1
3553,1
3554,1
3555,0
3556,0
3557,1
3558,1
3559,1
3560,1
3561,0
3562,1
3563,1
3564,1
3565,0
3566,0
3567,0
3568,1
3569,1
3570,1
3571,1
3572,1
3573,1
3574,1
3575,0
3576,1
3577,0
3578,1
3579,1
3580,1
3581,0
3582,1
3583,0
3584,0
3585,1
3586,1
3587,1
3588,1
3589,1
3590,1
3591,0
3592,1
3593,1
3594,1
3595,1
3596,1
3597,1
3598,1
3599,0
3600,1
3601,1
3602,1
3603,0
3604,0
3605,1
3606,1
3607,1
3608,1
3609,0
3610,1
3611,0
3612,0
3613,1
3614,0
3615,0
3616,1
3617,0
3618,1
3619,1
3620,1
3621,0
3622,0
3623,1
3624,0
3625,1
3626,1
3627,0
3628,0
3629,1
3630,1
3631,1
3632,0
3633,0
3634,1
3635,0
3636,1
3637,1
3638,0
3639,1
3640,0
3641,1
3642,1
3643,1
3644,0
3645,1
3646,1
3647,0
3648,1
3649,0
3650,1
3651,1
3652,1
3653,1
3654,1
3655,1
3656,0
3657,1
3658,1
3659,1
3660,0
3661,1
3662,1
3663,1
3664,1
3665,1
3666,0
3667,1
3668,1
3669,0
3670,1
3671,0
3672,0
3673,0
3674,0
3675,1
3676,1
3677,1
3678,0
3679,1
3680,1
3681,1
3682,1
3683,0
3684,0
3685,1
3686,0
3687,1
3688,1
3689,1
3690,1
3691,1
3692,1
3693,1
3694,1
3695,1
3696,0
3697,1
3698,0
3699,1
3700,0
3701,1
3702,0
3703,0
3704,1
3705,0
3706,1
3707,1
3708,1
3709,1
3710,1
3711,1
3712,0
3713,1
3714,1
3715,1
3716,1
3717,1
3718,1
3719,1
3720,1
3721,1
3722,1
3723,0
3724,1
3725,0
3726,1
3727,0
3728,1
3729,1
3730,1
3731,1
3732,1
3733,1
3734,1
3735,1
3736,1
3737,1
3738,0
3739,1
3740,0
3741,1
3742,1
3743,1
3744,1
3745,0
3746,0
3747,0
3748,1
3749,1
3750,0
3751,1
3752,1
3753,1
3754,1
3755,0
3756,1
3757,1
3758,1
3759,1
3760,1
3761,1
3762,0
3763,1
3764,0
3765,1
3766,1
3767,0
3768,0
3769,0
3770,0
3771,1
3772,0
3773,1
3774,1
3775,1
3776,0
3777,1
3778,1
3779,0
3780,1
3781,0
3782,1
3783,1
3784,1
3785,1
3786,0
3787,1
3788,1
3789,1
3790,1
3791,1
3792,1
3793,1
3794,1
3795,1
3796,0
3797,1
3798,0
3799,1
3800,0
3801,1
3802,1
3803,1
3804,0
3805,1
3806,1
3807,1
3808,1
3809,1
3810,1
3811,1
3812,1
3813,0
3814,1
3815,0
3816,1
3817,0
3818,0
3819,1
3820,1
3821,1
3822,0
3823,1
3824,1
3825,0
3826,1
3827,0
3828,1
3829,1
3830,0
3831,0
3832,1
3833,1
3834,0
3835,0
3836,1
3837,1
3838,1
3839,1
3840,0
3841,1
3842,0
3843,1
3844,1
3845,1
3846,1
3847,1
3848,0
3849,1
3850,0
3851,1
3852,1
3853,1
3854,0
3855,1
3856,1
3857,0
3858,1
3859,0
3860,1
3861,0
3862,0
3863,1
3864,0
3865,1
3866,0
3867,1
3868,0
3869,0
3870,1
3871,1
3872,0
3873,1
3874,1
3875,1
3876,0
3877,1
3878,0
3879,1
3880,0
3881,0
3882,1
3883,1
3884,1
3885,0
3886,0
3887,0
3888,1
3889,1
3890,0
3891,1
3892,0
3893,1
3894,1
3895,0
3896,1
3897,1
3898,0
3899,1
3900,0
3901,0
3902,1
3903,0
3904,1
3905,1
3906,1
3907,1
3908,0
3909,1
3910,1
3911,0
3912,1
3913,1
3914,1
3915,1
3916,1
3917,1
3918,1
3919,1
3920,0
3921,1
3922,1
3923,1
3924,1
3925,1
3926,1
3927,1
3928,1
3929,1
3930,1
3931,1
3932,0
3933,0
3934,0
3935,0
3936,1
3937,0
3938,0
3939,1
3940,1
3941,1
3942,1
3943,1
3944,0
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3951,0
3952,1
3953,0
3954,0
3955,1
3956,1
3957,0
3958,1
3959,0
3960,1
3961,1
3962,1
3963,0
3964,0
3965,1
3966,0
3967,1
3968,1
3969,1
3970,1
3971,1
3972,1
3973,1
3974,1
3975,1
3976,0
3977,1
3978,1
3979,1
3980,1
3981,1
3982,0
3983,0
3984,1
3985,1
3986,1
3987,0
3988,1
3989,1
3990,1
3991,1
3992,1
3993,0
3994,0
3995,1
3996,1
3997,1
3998,0
3999,1
4000,0
4001,1
4002,1
4003,0
4004,1
4005,0
4006,1
4007,0
4008,0
4009,1
4010,0
4011,0
4012,0
4013,1
4014,1
4015,0
4016,0
4017,1
4018,1
4019,0
4020,1
4021,1
4022,0
4023,1
4024,1
4025,1
4026,1
4027,1
4028,1
4029,0
4030,0
4031,1
4032,0
4033,1
4034,0
4035,0
4036,1
4037,1
4038,0
4039,1
4040,1
4041,1
4042,1
4043,1
4044,1
4045,1
4046,0
4047,0
4048,0
4049,1
4050,1
4051,1
4052,1
4053,1
4054,1
4055,1
4056,1
4057,1
4058,0
4059,1
4060,0
4061,0
4062,1
4063,1
4064,0
4065,1
4066,0
4067,1
4068,0
4069,1
4070,0
4071,1
4072,1
4073,1
4074,0
4075,0
4076,0
4077,1
4078,1
4079,0
4080,1
4081,0
4082,0
4083,1
4084,0
4085,0
4086,0
4087,0
4088,0
4089,1
4090,1
4091,1
4092,1
4093,0
4094,0
4095,1
4096,0
4097,0
4098,0
4099,1
4100,0
4101,1
4102,1
4103,1
4104,1
4105,0
4106,0
4107,1
4108,1
4109,1
4110,1
4111,0
4112,0
4113,1
4114,0
4115,0
4116,1
4117,0
4118,0
4119,0
4120,0
4121,1
4122,1
4123,0
4124,0
4125,1
4126,1
4127,0
4128,1
4129,1
4130,1
4131,1
4132,1
4133,1
4134,0
4135,1
4136,1
4137,0
4138,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,1
4145,1
4146,0
4147,0
4148,0
4149,0
4150,0
4151,1
4152,1
4153,0
4154,0
4155,1
4156,0
4157,0
4158,0
4159,1
4160,0
4161,1
4162,1
4163,0
4164,1
4165,1
4166,1
4167,0
4168,1
4169,1
4170,1
4171,1
4172,1
4173,1
4174,1
4175,1
4176,1
4177,1
4178,1
4179,0
4180,1
4181,1
4182,0
4183,0
4184,1
4185,0
4186,1
4187,0
4188,1
4189,0
4190,1
4191,1
4192,1
4193,1
4194,1
4195,0
4196,1
4197,1
4198,1
4199,1
4200,1
4201,0
4202,1
4203,1
4204,0
4205,0
4206,1
4207,0
4208,0
4209,0
4210,1
4211,1
4212,0
4213,0
4214,1
4215,1
4216,1
4217,1
4218,1
4219,1
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,1
4227,1
4228,0
4229,1
4230,1
4231,1
4232,1
4233,0
4234,1
4235,1
4236,0
4237,1
4238,1
4239,1
4240,0
4241,1
4242,1
4243,1
4244,1
4245,1
4246,1
4247,1
4248,1
4249,0
4250,0
4251,1
4252,1
4253,1
4254,1
4255,1
4256,1
4257,1
4258,1
4259,1
4260,1
4261,1
4262,0
4263,0
4264,1
4265,0
4266,0
4267,1
4268,1
4269,0
4270,0
4271,1
4272,1
4273,1
4274,1
4275,1
4276,1
4277,0
4278,0
4279,0
4280,1
4281,1
4282,1
4283,0
4284,1
4285,0
4286,1
4287,1
4288,0
4289,1
4290,1
4291,0
4292,1
4293,0
4294,1
4295,1
4296,0
4297,1
4298,1
4299,1
4300,1
4301,1
4302,1
4303,1
4304,1
4305,1
4306,1
4307,1
4308,0
4309,1
4310,1
4311,1
4312,1
4313,0
4314,1
4315,1
4316,1
4317,1
4318,0
4319,1
4320,1
4321,1
4322,1
4323,1
4324,0
4325,1
4326,1
4327,1
4328,0
4329,1
4330,1
4331,1
4332,0
4333,1
4334,0
4335,1
4336,1
4337,1
4338,0
4339,0
4340,1
4341,1
4342,1
4343,1
4344,1
4345,0
4346,1
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,1
4354,1
4355,0
4356,1
4357,1
4358,1
4359,0
4360,1
4361,0
4362,1
4363,0
4364,0
4365,0
4366,0
4367,1
4368,1
4369,1
4370,1
4371,0
4372,0
4373,0
4374,0
4375,1
4376,0
4377,0
4378,1
4379,1
4380,1
4381,1
4382,1
4383,1
4384,1
4385,1
4386,0
4387,0
4388,1
4389,1
4390,0
4391,0
4392,0
4393,1
4394,1
4395,0
4396,1
4397,1
4398,0
4399,1
4400,1
4401,1
4402,0
4403,1
4404,1
4405,1
4406,0
4407,1
4408,1
4409,1
4410,1
4411,1
4412,0
4413,1
4414,1
4415,1
4416,0
4417,1
4418,1
4419,0
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,1
4428,0
4429,1
4430,1
4431,0
4432,1
4433,0
4434,1
4435,0
4436,1
4437,0
4438,1
4439,1
4440,0
4441,0
4442,1
4443,0
4444,0
4445,1
4446,1
4447,1
4448,1
4449,0
4450,0
4451,1
4452,1
4453,1
4454,1
4455,0
4456,1
4457,1
4458,1
4459,0
4460,1
4461,1
4462,0
4463,1
4464,1
4465,1
4466,1
4467,1
4468,1
4469,1
4470,0
4471,1
4472,1
4473,1
4474,0
4475,1
4476,0
4477,1
4478,1
4479,1
4480,1
4481,0
4482,0
4483,1
4484,1
4485,1
4486,1
4487,0
4488,0
4489,1
4490,1
4491,1
4492,1
4493,0
4494,1
4495,1
4496,1
4497,0
4498,1
4499,0
4500,1
4501,1
4502,1
4503,1
4504,1
4505,1
4506,1
4507,0
4508,1
4509,0
4510,0
4511,1
4512,1
4513,0
4514,1
4515,1
4516,1
4517,1
4518,1
4519,0
4520,1
4521,0
4522,0
4523,0
4524,0
4525,1
4526,0
4527,1
4528,1
4529,0
4530,1
4531,1
4532,1
4533,0
4534,0
4535,0
4536,0
4537,1
4538,0
4539,1
4540,0
4541,1
4542,1
4543,1
4544,1
4545,0
4546,1
4547,1
4548,1
4549,0
4550,0
4551,1
4552,1
4553,0
4554,1
4555,1
4556,0
4557,0
4558,1
4559,1
4560,1
4561,1
4562,1
4563,0
4564,1
4565,0
4566,1
4567,1
4568,1
4569,0
4570,1
4571,0
4572,0
4573,1
4574,1
4575,1
4576,0
4577,1
4578,1
4579,0
4580,0
4581,1
4582,0
4583,0
4584,0
4585,0
4586,1
4587,0
4588,1
4589,1
4590,1
4591,0
4592,0
4593,1
4594,1
4595,1
4596,1
4597,1
4598,1
4599,1
4600,0
4601,1
4602,0
4603,1
4604,0
4605,1
4606,0
4607,0
4608,0
4609,1
4610,0
4611,1
4612,0
4613,1
4614,0
4615,1
4616,1
4617,1
4618,1
4619,1
4620,0
4621,1
4622,1
4623,1
4624,0
4625,1
4626,1
4627,1
4628,1
4629,0
4630,1
4631,1
4632,0
4633,0
4634,1
4635,1
4636,0
4637,1
4638,0
4639,1
4640,1
4641,1
4642,1
4643,1
4644,0
4645,0
4646,1
4647,1
4648,0
4649,1
4650,1
4651,1
4652,1
4653,0
4654,0
4655,0
4656,1
4657,1
4658,0
4659,1
4660,0
4661,0
4662,0
4663,1
4664,1
4665,0
4666,1
4667,1
4668,1
4669,1
4670,0
4671,1
4672,0
4673,0
4674,1
4675,1
4676,1
4677,1
4678,0
4679,0
4680,1
4681,0
4682,0
4683,0
4684,1
4685,1
4686,0
4687,1
4688,0
4689,1
4690,0
4691,1
4692,0
4693,1
4694,0
4695,0
4696,0
4697,0
4698,1
4699,1
4700,1
4701,1
4702,1
4703,0
4704,0
4705,0
4706,1
4707,1
4708,1
4709,1
4710,1
4711,1
4712,1
4713,1
4714,1
4715,1
4716,1
4717,1
4718,1
4719,0
4720,1
4721,0
4722,0
4723,1
4724,0
4725,1
4726,1
4727,0
4728,1
4729,1
4730,1
4731,1
4732,1
4733,1
4734,0
4735,0
4736,1
4737,1
4738,1
4739,1
4740,0
4741,0
4742,0
4743,1
4744,1
4745,0
4746,1
4747,0
4748,1
4749,0
4750,1
4751,1
4752,0
4753,0
4754,0
4755,1
4756,1
4757,1
4758,0
4759,1
4760,0
4761,0
4762,0
4763,1
4764,0
4765,1
4766,0
4767,1
4768,0
4769,1
4770,1
4771,1
4772,1
4773,1
4774,1
4775,1
4776,0
4777,1
4778,1
4779,0
4780,1
4781,1
4782,1
4783,1
4784,1
4785,1
4786,1
4787,1
4788,1
4789,1
4790,1
4791,0
4792,1
4793,0
4794,1
4795,1
4796,0
4797,1
4798,0
4799,1
4800,1
4801,1
4802,1
4803,1
4804,1
4805,1
4806,0
4807,0
4808,1
4809,0
4810,1
4811,1
4812,1
4813,0
4814,1
4815,1
4816,1
4817,1
4818,1
4819,0
4820,1
4821,1
4822,1
4823,1
4824,1
4825,1
4826,1
4827,1
4828,1
4829,0
4830,0
4831,0
4832,0
4833,1
4834,1
4835,1
4836,1
4837,0
4838,1
4839,0
4840,1
4841,1
4842,1
4843,1
4844,0
4845,1
4846,0
4847,1
4848,1
4849,0
4850,1
4851,0
4852,1
4853,0
4854,1
4855,1
4856,1
4857,1
4858,1
4859,0
4860,1
4861,1
4862,0
4863,0
4864,1
4865,1
4866,1
4867,1
4868,1
4869,0
4870,1
4871,1
4872,1
4873,0
4874,1
4875,1
4876,1
4877,0
4878,0
4879,1
4880,0
4881,0
4882,0
4883,1
4884,1
4885,1
4886,0
4887,1
4888,0
4889,1
4890,1
4891,1
4892,0
4893,1
4894,1
4895,1
4896,0
4897,1
4898,0
4899,0
4900,0
4901,0
4902,1
4903,1
4904,0
4905,1
4906,1
4907,0
4908,0
4909,0
4910,0
4911,1
4912,1
4913,1
4914,1
4915,1
4916,1
4917,1
4918,0
4919,0
4920,0
4921,1
4922,0
4923,0
4924,1
4925,1
4926,1
4927,0
4928,0
4929,1
4930,1
4931,1
4932,1
4933,1
4934,0
4935,1
4936,0
4937,1
4938,1
4939,1
4940,1
4941,1
4942,0
4943,0
4944,1
4945,0
4946,1
4947,0
4948,1
4949,1
4950,1
4951,0
4952,1
4953,1
4954,1
4955,1
4956,0
4957,0
4958,0
4959,0
4960,0
4961,0
4962,1
4963,1
4964,1
4965,0
4966,1
4967,0
4968,1
4969,1
4970,0
4971,1
4972,0
4973,1
4974,1
4975,0
4976,1
4977,0
4978,0
4979,1
4980,1
4981,1
4982,1
4983,1
4984,1
4985,1
4986,1
4987,0
4988,1
4989,1
4990,1
4991,0
4992,1
4993,1
4994,1
4995,1
4996,1
4997,1
4998,1
4999,1
5000,1
5001,0
5002,1
5003,1
5004,1
5005,0
5006,1
5007,0
5008,1
5009,0
5010,0
5011,1
5012,1
5013,0
5014,1
5015,1
5016,0
5017,1
5018,0
5019,1
5020,1
5021,1
5022,1
5023,0
5024,1
5025,1
5026,1
5027,0
5028,0
5029,0
5030,1
5031,0
5032,0
5033,1
5034,0
5035,1
5036,1
5037,1
5038,0
5039,1
5040,1
5041,1
5042,1
5043,0
5044,1
5045,1
5046,1
5047,1
5048,1
5049,1
5050,1
5051,0
5052,1
5053,0
5054,0
5055,0
5056,1
5057,0
5058,1
5059,0
5060,1
5061,1
5062,1
5063,1
5064,1
5065,0
5066,1
5067,1
5068,0
5069,1
5070,1
5071,1
5072,1
5073,1
5074,0
5075,0
5076,1
5077,1
5078,1
5079,0
5080,1
5081,1
5082,1
5083,0
5084,1
5085,1
5086,1
5087,1
5088,0
5089,1
5090,1
5091,1
5092,0
5093,1
5094,1
5095,0
5096,1
5097,0
5098,1
5099,1
5100,1
5101,1
5102,0
5103,1
5104,1
5105,1
5106,1
5107,0
5108,0
5109,1
5110,0
5111,1
5112,0
5113,0
5114,1
5115,1
5116,0
5117,0
5118,1
5119,0
5120,1
5121,1
5122,0
5123,1
5124,0
5125,0
5126,0
5127,1
5128,0
5129,0
5130,1
5131,1
5132,0
5133,0
5134,0
5135,0
5136,1
5137,0
5138,0
5139,1
5140,0
5141,1
5142,1
5143,1
5144,1
5145,1
5146,1
5147,1
5148,1
5149,1
5150,1
5151,1
5152,0
5153,1
5154,0
5155,1
5156,1
5157,1
5158,1
5159,1
5160,1
5161,0
5162,1
5163,1
5164,1
5165,1
5166,0
5167,0
5168,1
5169,1
5170,1
5171,1
5172,1
5173,1
5174,1
5175,1
5176,1
5177,1
5178,0
5179,0
5180,1
5181,0
5182,0
5183,0
5184,1
5185,1
5186,0
5187,1
5188,1
5189,1
5190,1
5191,1
5192,1
5193,0
5194,1
5195,0
5196,0
5197,0
5198,1
5199,0
5200,1
5201,0
5202,0
5203,1
5204,0
5205,0
5206,1
5207,1
5208,0
5209,1
5210,1
5211,0
5212,1
5213,0
5214,1
5215,1
5216,1
5217,1
5218,0
5219,0
5220,1
5221,1
5222,0
5223,0
5224,1
5225,1
5226,1
5227,0
5228,1
5229,0
5230,0
5231,1
5232,0
5233,1
5234,1
5235,1
5236,1
5237,1
5238,1
5239,1
5240,0
5241,1
5242,1
5243,0
5244,1
5245,0
5246,1
5247,0
5248,0
5249,1
5250,0
5251,1
5252,0
5253,1
5254,0
5255,0
5256,1
5257,0
5258,1
5259,1
5260,1
5261,0
5262,0
5263,0
5264,1
5265,1
5266,1
5267,0
5268,1
5269,0
5270,0
5271,1
5272,0
5273,1
5274,1
5275,1
5276,1
5277,0
5278,0
5279,0
5280,1
5281,0
5282,0
5283,0
5284,1
5285,0
5286,1
5287,0
5288,1
5289,1
5290,0
5291,1
5292,1
5293,0
5294,1
5295,1
5296,0
5297,0
5298,1
5299,1
5300,1
5301,1
5302,1
5303,1
5304,1
5305,1
5306,1
5307,1
5308,1
5309,0
5310,1
5311,1
5312,0
5313,0
5314,1
5315,1
5316,1
5317,1
5318,1
5319,1
5320,1
5321,0
5322,1
5323,1
5324,0
5325,0
5326,1
5327,1
5328,1
5329,0
5330,0
5331,1
5332,1
5333,0
5334,0
5335,1
5336,0
5337,1
5338,0
5339,1
5340,1
5341,1
5342,0
5343,1
5344,1
5345,0
5346,0
5347,1
5348,1
5349,0
5350,1
5351,1
5352,1
5353,0
5354,0
5355,0
5356,0
5357,1
5358,1
5359,1
5360,0
5361,1
5362,1
5363,0
5364,0
5365,1
5366,1
5367,1
5368,0
5369,1
5370,1
5371,1
5372,1
5373,0
5374,0
5375,1
5376,1
5377,1
5378,0
5379,0
5380,1
5381,0
5382,1
5383,1
5384,1
5385,1
5386,0
5387,1
5388,1
5389,0
5390,1
5391,1
5392,0
5393,0
5394,1
5395,1
5396,1
5397,1
5398,0
5399,1
5400,1
5401,0
5402,1
5403,1
5404,1
5405,1
5406,1
5407,1
5408,0
5409,1
5410,1
5411,1
5412,1
5413,1
5414,1
5415,0
5416,0
5417,0
5418,0
5419,1
5420,1
5421,1
5422,1
5423,0
5424,0
5425,1
5426,1
5427,1
5428,1
5429,1
5430,1
5431,1
5432,1
5433,1
5434,1
5435,1
5436,0
5437,1
5438,1
5439,1
5440,0
5441,1
5442,1
5443,1
5444,1
5445,0
5446,1
5447,1
5448,1
5449,1
5450,1
5451,0
5452,0
5453,0
5454,0
5455,0
5456,1
5457,0
5458,0
5459,1
5460,0
5461,0
5462,0
5463,0
5464,1
5465,1
5466,1
5467,1
5468,1
5469,1
5470,1
5471,0
5472,0
5473,0
5474,0
5475,0
5476,1
5477,1
5478,1
5479,1
5480,0
5481,1
5482,1
5483,1
5484,1
5485,1
5486,1
5487,1
5488,1
5489,1
5490,1
5491,1
5492,1
5493,1
5494,1
5495,1
5496,1
5497,0
5498,1
5499,0
5500,0
5501,1
5502,1
5503,1
5504,1
5505,1
5506,1
5507,1
5508,1
5509,1
5510,0
5511,1
5512,1
5513,1
5514,1
5515,1
5516,1
5517,1
5518,0
5519,1
5520,1
5521,1
5522,1
5523,0
5524,1
5525,0
5526,1
5527,1
5528,1
5529,1
5530,1
5531,1
5532,1
5533,1
5534,1
5535,0
5536,1
5537,1
5538,0
5539,1
5540,1
5541,1
5542,0
5543,1
5544,0
5545,0
5546,1
5547,1
5548,1
5549,0
5550,1
5551,1
5552,1
5553,1
5554,1
5555,1
5556,1
5557,0
5558,0
5559,0
5560,1
5561,0
5562,1
5563,0
5564,0
5565,0
5566,0
5567,1
5568,1
5569,0
5570,1
5571,1
5572,0
5573,1
5574,1
5575,0
5576,0
5577,1
5578,1
5579,1
5580,1
5581,1
5582,0
5583,0
5584,1
5585,1
5586,1
5587,1
5588,0
5589,0
5590,1
5591,1
5592,1
5593,1
5594,1
5595,1
5596,1
5597,1
5598,0
5599,0
5600,1
5601,1
5602,1
5603,1
5604,0
5605,0
5606,0
5607,1
5608,1
5609,0
5610,1
5611,0
5612,0
5613,1
5614,0
5615,1
5616,0
5617,1
5618,1
5619,1
5620,1
5621,0
5622,0
5623,0
5624,0
5625,1
5626,1
5627,1
5628,1
5629,1
5630,1
5631,1
5632,1
5633,1
5634,1
5635,1
5636,1
5637,0
5638,0
5639,0
5640,1
5641,1
5642,1
5643,0
5644,1
5645,0
5646,0
5647,0
5648,0
5649,1
5650,1
5651,1
5652,0
5653,1
5654,1
5655,1
5656,1
5657,1
5658,1
5659,1
5660,1
5661,0
5662,1
5663,0
5664,0
5665,1
5666,0
5667,1
5668,0
5669,0
5670,1
5671,0
5672,0
5673,0
5674,0
5675,1
5676,0
5677,1
5678,0
5679,0
5680,1
5681,0
5682,0
5683,0
5684,0
5685,0
5686,1
5687,1
5688,1
5689,1
5690,0
5691,1
5692,1
5693,1
5694,1
5695,1
5696,1
5697,1
5698,0
5699,0
5700,1
5701,1
5702,0
5703,1
5704,0
5705,1
5706,1
5707,1
5708,1
5709,1
5710,0
5711,1
5712,0
5713,0
5714,0
5715,1
5716,0
5717,0
5718,1
5719,1
5720,0
5721,1
5722,1
5723,0
5724,1
5725,0
5726,0
5727,0
5728,0
5729,0
5730,0
5731,1
5732,1
5733,0
5734,1
5735,1
5736,0
5737,1
5738,1
5739,1
5740,1
5741,1
5742,1
5743,1
5744,0
5745,0
5746,0
5747,1
5748,1
5749,0
5750,0
5751,1
5752,1
5753,0
5754,1
5755,1
5756,1
5757,0
5758,1
5759,1
5760,1
5761,0
5762,0
5763,1
5764,0
5765,1
5766,0
5767,1
5768,1
5769,0
5770,1
5771,1
5772,1
5773,0
5774,1
5775,0
5776,1
5777,1
5778,1
5779,1
5780,1
5781,0
5782,0
5783,1
5784,1
5785,0
5786,0
5787,1
5788,0
5789,1
5790,0
5791,1
5792,1
5793,0
5794,1
5795,1
5796,0
5797,1
